m_S,kappa,lambda_S,C,Delta,gamma,Psi,alpha_s,Pi_S,kinetic_VEV
1.7010034934452791,0.49451816348475097,0.4218045942459072,0.2921298156887101,1.7982460927053596,16.60154750404789,1338.2222561782123,0.4994518163484751,0.340276125217049,0.011732784819895219
1.699174427166938,0.4902504184941145,0.41384204676624353,0.26246011263193203,1.8014660080247176,17.384437642419925,1589.525348492858,0.49902504184941143,0.3580860441304199,0.010738184226191506
1.7077354882740876,0.4765960733733766,0.42163797093935695,0.2710348520729745,1.7667945392600153,16.164462365979713,1143.8120135382685,0.49765960733733766,0.2052024460482733,0.011946744278980131
1.6813326949136675,0.48563503984020234,0.4111106480502105,0.2534575274768814,1.7594364494097592,15.937086786438854,1277.598009219535,0.4985635039840202,0.26873698852596384,0.012187911565376582
1.731558561730614,0.48509930470030216,0.42126533624657203,0.27003674859859267,1.7908046070818084,17.39517015160468,1258.6184814514456,0.4985099304700302,0.20868608804283806,0.010598369183125586
1.6776908782689026,0.4854429116400523,0.4199320375348889,0.2580076617103081,1.760223532463012,15.334409304809643,1163.6282345082354,0.4985442911640052,0.2837402012098824,0.013176544804820355
1.731645242232693,0.4938220224036774,0.4196641391016507,0.3024379825617336,1.7842592808709978,16.381887053903768,1555.3433940175496,0.4993822022403677,0.18498593642716887,0.011862823646302428
1.7047760945088442,0.49182048704169196,0.41444225870422957,0.2806327272429426,1.768091418743126,15.41917525633663,969.3091585699365,0.4991820487041692,0.21988573262425293,0.013148830993526409
1.6992054999212638,0.49504639311488374,0.42138749241822004,0.28154026376693914,1.7922644549328361,15.18584766627244,1133.092206971657,0.49950463931148836,0.3249125454530244,0.013929197794717832
1.7150671769331727,0.4841226702620305,0.43150492183858413,0.2954518619087511,1.7643081874171644,17.028302927998674,1389.6926242352667,0.49841226702620306,0.17132795879371754,0.010735101720403891
1.699804260528704,0.47295380624240557,0.40813924867476503,0.2835325958258307,1.791917587143102,15.112558499306763,1498.301575743339,0.49729538062424056,0.32163411500122185,0.01405918267721457
1.718977022170528,0.4855625451706548,0.4250486211042249,0.2909170473154104,1.7654273330588477,14.918401179649035,1244.125426282414,0.4985562545170655,0.1618516655610196,0.014004097596452105
1.7096186228053922,0.4861027324729576,0.41162205084666303,0.2719945060928084,1.7503959389838526,15.583563423189199,1341.0915858637088,0.4986102732472958,0.14109010776815678,0.012616504543386366
1.7156913561110783,0.5003623770684992,0.42085986416198307,0.28825342880950416,1.7932501933011864,15.782750408279984,1161.7681298945615,0.5000362377068499,0.27214942634047157,0.012909707296116107
1.7206015866922513,0.48485159204486217,0.417859064780155,0.25466563659323627,1.7791723006340252,15.682328023230653,1267.0801033293087,0.4984851592044862,0.2049842552154777,0.012871078819694822
1.7023854314002431,0.49910439485976316,0.40690502274273754,0.2783955728245076,1.7711204002757441,16.111517729393963,1053.5705235779787,0.4999104394859763,0.2387513152291203,0.012084349122004375
1.7194687910927922,0.4944210200093519,0.4201610384386473,0.2849154499414154,1.7631994892868252,16.00387532144265,1242.9177863755285,0.4994421020009352,0.15229951547921328,0.012138152347589849
1.7127687840035726,0.4898617116741077,0.42416633712775037,0.29318857122441333,1.7746737273112148,16.897211090048476,1224.2670454794063,0.4989861711674108,0.21588993095160314,0.01103079924591795
1.725009482757785,0.48656126862762444,0.42581362282818097,0.2922366042167726,1.7701482528268317,17.170641304384716,1319.4454075898243,0.49865612686276245,0.1577671213816041,0.01062787039835242
1.699491128637454,0.4784672263648182,0.416851404364991,0.2794196226196852,1.7808259541972131,17.279741527993966,1362.3719733346777,0.49784672263648183,0.2830709828250071,0.010621074842634266
1.7254854984962007,0.48012680223810605,0.42091060141206976,0.28681005712593466,1.7677018947087615,16.147722575274226,1229.7051504378576,0.4980126802238106,0.147469783036263,0.011983826036690091
1.6934036133217807,0.4736365524292721,0.4068073408281472,0.27669544180594235,1.778014074505455,16.12283315078387,1426.6604199764345,0.4973636552429272,0.2937182515282264,0.012161514714650379
1.6748944585118013,0.4918779553030015,0.42087282277775123,0.28154751799249195,1.811738400137225,16.174206980036548,1301.3007162675713,0.4991877955303001,0.47712458337825137,0.0125471469924709
1.6845276635529203,0.46205252584503786,0.41267223264337755,0.2856731518136622,1.793748533641901,15.63121134857409,1007.6997707369383,0.49620525258450376,0.3799003526674096,0.01316854668425847
1.700021827904594,0.4827210397105405,0.41253422076767,0.28319180547967526,1.7619149484856864,15.955484783945792,1390.8949452588438,0.49827210397105404,0.21427007034524204,0.012194103369068982
1.7089382259271473,0.491402198392314,0.4113130729953859,0.25960962189586045,1.7772557429297413,15.761786681411541,1406.948937239561,0.4991402198392314,0.23816811574172103,0.012714197737282856
1.705239224546688,0.48177671765224805,0.4179478019759868,0.26494637655034187,1.777712703994857,16.523008851075858,1308.2698529064041,0.4981776717652248,0.25242164501211617,0.011575636512508574
1.7168006298824383,0.4825740337571793,0.39757705372653007,0.28698884067602803,1.7524132765943412,16.68982432604703,1404.9548178914872,0.49825740337571794,0.12354788921937843,0.011024770022473943
1.6869909524352187,0.49168859688647154,0.4180880843492839,0.2829210864752653,1.7771046088687608,16.183133017733116,1066.9248165621689,0.49916885968864716,0.3121623172643049,0.012058707995238085
1.7308666765315777,0.4753703441102674,0.40962055243051787,0.279581254748543,1.7515907812609097,15.670672339003538,1245.7691412683976,0.49753703441102676,0.07217081307073459,0.012493670319513917
1.7251797073621624,0.4840603965342538,0.4142446922963332,0.2986379156308616,1.7482688046421517,17.059668818566,1302.5116097141183,0.4984060396534254,0.08019879059070156,0.010502077642905538
1.7190275787501907,0.48657215530630915,0.4217045737874527,0.27314158454950616,1.774771842318191,17.0833008575566,1260.5197988706682,0.4986572155306309,0.1947592757817631,0.010792982695993231
1.7239774119577227,0.4795768609137842,0.4138762999654399,0.27275678214545446,1.7541026582026362,14.15466484136206,1243.739323316332,0.4979576860913784,0.10477801857310709,0.01535715729275385
1.6817091744123271,0.46800521260392935,0.41738068673743206,0.2742973232300643,1.7592267045148127,17.849215543486306,1212.093010263225,0.4968005212603929,0.2667328505754569,0.00971416217611586
1.7154839548507603,0.49290802472780054,0.4169733555035976,0.2830234985653898,1.7532444086644268,16.494336828162286,1121.1206719552295,0.49929080247278007,0.13098075716267,0.011298354760205345
1.7161059464155244,0.47366377827731043,0.4172512634922974,0.27534233309827466,1.7888304782318285,16.839640901224282,1429.599658126111,0.497366377827731,0.2548948605283896,0.011284250523169143
1.7195109538701767,0.48488242132095966,0.43517722883527726,0.28306233865583924,1.7875113523118187,15.774080332006962,1296.2950240581806,0.49848824213209597,0.23847891416410194,0.012841315633825323
1.7177033586286659,0.4855451703561785,0.40855710960691766,0.26086188331076493,1.7955232364042553,16.581245649223998,1387.0350710834757,0.4985545170356179,0.2733988642234122,0.011725942302942844
1.7116680505512518,0.47559682218571225,0.4133335230144716,0.29861812824302947,1.7807100179178446,17.485885019568965,1215.9382751230578,0.4975596822185712,0.24112065263504734,0.01037077393046163
1.7110672394735391,0.48676014911544335,0.425209647051545,0.2718679112787223,1.7696673431267873,16.972116981480823,980.976224822612,0.49867601491154434,0.20397140732982466,0.010872044973651773
1.7228850231568358,0.4849977617816614,0.41827918203515824,0.25628504979489136,1.7962637276715452,15.254048489209957,1194.0370733072855,0.49849977617816615,0.2582305763303445,0.013866598954671188
1.6956496896094346,0.492262841580049,0.41587384420907286,0.24648902507128703,1.7799470306231346,15.696883144917916,1115.9924663003876,0.4992262841580049,0.2929835619515422,0.012858411091531885
1.7105033051301963,0.4838491188929393,0.42168911553272365,0.2798365831291713,1.7731667693675555,16.57956572478177,1337.2951962626976,0.4983849118892939,0.21829883512804793,0.011438073050650336
1.6967050493804843,0.4775905040598274,0.4073980091493401,0.27230934846836885,1.77996778612195,17.209995815681644,1140.8521355212806,0.49775905040598273,0.2894772950386444,0.010697018713231586
1.7027185562640998,0.47598039653898766,0.4077978455590376,0.2912990425220205,1.779571716988087,15.592059213276507,1304.1666204527323,0.49759803965389876,0.2676250140578271,0.013026388870461928
1.6649149860233772,0.47620822734415247,0.4219936222385173,0.29473999655863564,1.7596944942778079,16.72210779710593,1507.922123298763,0.49762082273441527,0.3245828025064079,0.011073693860079564
1.6919415926490728,0.4984512506549385,0.427607678378479,0.2679817138164188,1.7933771025612877,14.601110298815382,1228.3023641099169,0.49984512506549383,0.35353507905523784,0.01508590878817505
1.6984551205872769,0.47213828583183043,0.4105097960956625,0.25347947256211184,1.7946603828871361,16.25020170027742,1227.2295731363236,0.497213828583183,0.3360560932554608,0.012196831947042118
1.6986528405680348,0.4779801333517823,0.41752349901223923,0.2632313271882525,1.7733906689765855,16.50119441118363,1323.381847103657,0.49779801333517826,0.25949299204336773,0.011549896061010487
1.6999977533284314,0.4896564002947173,0.41522930304212197,0.2566789522801095,1.7837201623956962,16.429103005679327,1064.0884598215428,0.49896564002947175,0.29166525641521446,0.011787609437302789
1.687224924495009,0.47756154977849574,0.4188346022065994,0.27479804503113764,1.7701920619503015,16.656229948158376,1209.0965630770424,0.4977561549778496,0.2868519903546711,0.01129502930613639
1.7000135700203711,0.4790937005975156,0.40789966237022246,0.30752191249490834,1.7707072859334276,15.856061448513874,1467.7265834504253,0.49790937005975155,0.24535815420431817,0.012471046775608018
1.7212812363370582,0.4785487195532454,0.41053393582554015,0.2566907189771495,1.7779730322688996,15.762417186591673,1298.9446336831318,0.4978548719553245,0.19837900890943416,0.012723444599819457
1.7005216295590853,0.490767448192748,0.432947746984064,0.29296864765034103,1.8024304912004177,16.935543153324087,1193.3284371788095,0.4990767448192748,0.35698186301069246,0.01132710148566329
1.7244730322634256,0.46566253849196004,0.40172276638427096,0.2930659368558792,1.7906958797866588,17.44831240841504,1241.0110826358323,0.496566253849196,0.23278449488110198,0.010532629596171576
1.7234875877297744,0.48092492539533666,0.4075752925244937,0.27286769034441694,1.7942501424699357,16.191191606170122,1292.1442239828186,0.4980924925395337,0.24892410869478798,0.012280282406720603
1.6961942978574476,0.4879870955688991,0.41015001583277294,0.2917678770419424,1.7736531342889261,17.01276133721728,1336.3823503463784,0.49879870955688993,0.2687703446888121,0.010868954288771935
1.7135406399746052,0.4849539985221056,0.4221040454435378,0.2586142610542302,1.7997136826227385,16.009511401564133,1104.6244147986538,0.4984953998522106,0.3027478145749196,0.012637194836960146
1.6853043748860725,0.4784569328124091,0.4149823511395243,0.2587332219549466,1.7674079529446483,15.843202522506203,1459.2760864181805,0.4978456932812409,0.2834800361218561,0.012444792570209931
1.6891914431996256,0.4964816925286433,0.4042622433884602,0.2597927904791455,1.7712718842646888,15.669830569285969,1300.9713112606391,0.4996481692528643,0.28403635620774725,0.012777381348421745
1.7066761555611407,0.48333242074776195,0.41990392916214736,0.2900306209589223,1.7910927421260208,15.65100536371162,1589.0523941355957,0.4983332420747762,0.2952697109355533,0.013096392050183711
1.7126283202981873,0.4812170238456595,0.42737587931034626,0.28190820381664483,1.7712454673116003,16.632442933718096,1270.2735047664369,0.49812170238456593,0.20421474198449863,0.011340845127062715
1.7292005279132843,0.48602569587360384,0.4219945446993593,0.25200872315073086,1.7592769452525596,15.809938398359717,1103.5718666592668,0.4986025695873604,0.10492090436159662,0.012382492322499439
1.702556594779933,0.48403564490494894,0.428859478769859,0.26479614147539204,1.7637106959202349,16.794119497644832,1308.8208999136139,0.4984035644904949,0.2119764604747978,0.011029103676411897
1.7076333729032145,0.4946511486975048,0.4152924694721619,0.2559089505734421,1.7783958502000883,18.188536644694373,1211.9901873887695,0.4994651148697505,0.2466800637560862,0.009560076197804966
1.706467157428084,0.47616921902205145,0.4236360699123835,0.2593980630484918,1.7756603787144905,15.24701062078296,1135.949940358019,0.49761692190220513,0.24093962115580192,0.013562832636641766
1.7319032512087422,0.48283160028848454,0.43198652123364956,0.27621118930628985,1.7719950843996282,17.413961930999484,1363.1922751395066,0.4982831600288484,0.14047770758903377,0.010354516969488975
1.7251346334162474,0.47622466365157207,0.41545225192731644,0.26154787292050174,1.784413254575211,15.390269310972526,1491.5074198059376,0.4976224663651572,0.2080411596914864,0.013443069439789613
1.7107701357908647,0.49046904156407495,0.4225632948880081,0.29967926058439853,1.763203206349662,18.65587861966863,1340.8399428428415,0.4990469041564075,0.18215108936783553,0.008932506048735387
1.7169081228229546,0.4791825740886188,0.4094465231698308,0.2836873399625274,1.7574022218263543,16.385462496409726,1183.9649272134257,0.49791825740886186,0.14068906706476492,0.011503365888911725
1.7102454978757549,0.47751174120838397,0.4046160465193673,0.2907650158898384,1.7704733990874164,16.617495233088153,1103.5807379424023,0.4977511741208384,0.2096363938718615,0.011351354485207004
1.7211216101626492,0.4704383384065936,0.4254286692294345,0.2840755128282076,1.7872024053584874,16.267958825140298,1363.0085756181666,0.49704383384065937,0.23183284075029276,0.01206927968730668
1.7179268386681408,0.4816720222778172,0.4176667576067644,0.3104900297646238,1.7817907977591187,16.576013345945267,1421.838870953386,0.4981672022277817,0.22350582396276453,0.01155455562935714
1.7004690740399977,0.4985484951945801,0.41775438037887735,0.2686599088083991,1.7854554374761822,16.827164327597234,1270.9108938200825,0.499854849519458,0.2962560474468181,0.011258386625416865
1.706491657292525,0.47774323299303784,0.42462273029746833,0.27413601739705074,1.8135187290260066,16.810545580055646,1610.6307099952344,0.49777432329930377,0.37673640411911347,0.01163805681780396
1.7074277724483653,0.483551497091759,0.41951468189939406,0.29994536039251224,1.7716632223839486,17.74496403940809,1353.114886227218,0.4983551497091759,0.22348097541988965,0.009968093259526559
1.7072777786412021,0.4930084004762491,0.4195208740093805,0.2758433079062826,1.7783472913347893,17.603851289698024,1533.3665790839605,0.4993008400476249,0.2477216751557445,0.010205111948523495
1.6973829534686158,0.4808964064317257,0.4234922044098997,0.2698184354191007,1.7557976800156343,17.679815125894716,1456.00744245894,0.49808964064317257,0.20171660242244238,0.009862647309637098
1.7100535458747146,0.4725289084768008,0.4299339770508322,0.2519497228857529,1.786234844124905,17.591509255613186,1527.5552807811791,0.4972528908476801,0.26635178860723885,0.010310290725032064
1.6973642475461153,0.4898564419706279,0.41698509037408,0.31087557203925836,1.778814699054861,17.423478837685064,1104.990530261975,0.4989856441970628,0.2831363447258459,0.010422974485726056
1.6962217621112254,0.5040098610449962,0.40381288640129465,0.28882457861293276,1.7668331788000793,15.910011086726849,1506.927403282329,0.5004009861044996,0.2445312154490824,0.01233247170528379
1.7032188626971678,0.4756828321959962,0.4161796881794573,0.2809358168021217,1.782531801656137,16.75628398767096,1224.106509224529,0.4975682832195996,0.2764651296680398,0.01131668295483224
1.7090415654952582,0.4915745396520807,0.4065234975032754,0.2897710122243712,1.7838033105192257,15.866588676615883,1173.4429073989347,0.49915745396520805,0.2611311780288661,0.01263941008075784
1.7233850514217224,0.4787047734803022,0.4203302914174687,0.27846827478351655,1.7756480736030116,16.486977917613647,1261.2044049092547,0.49787047734803025,0.18287004582623334,0.011599297210182132
1.7156508322789428,0.48912511401989717,0.42934494798096945,0.26045252448159717,1.781772135674173,14.981292892478272,1436.0957666416782,0.4989125114019897,0.23125416516547448,0.01414509069013648
1.7216519167651612,0.4795040233892079,0.4136308893148729,0.2723129599789213,1.761552977034179,16.605719801212,1198.826720760729,0.4979504023389208,0.13898356839682524,0.01125319919242956
1.7315896788812477,0.48639453325688775,0.4376403985615106,0.28614970034371917,1.775093810431086,17.31948973694651,1138.275605199619,0.49863945332568876,0.15255521982268982,0.010504428607316459
1.6962195312079582,0.4833683385909231,0.4182528265051299,0.30158464937462537,1.7569074476601414,15.322832990469289,1253.3262098470375,0.49833683385909233,0.20956308159232684,0.013146787147581277
1.715668448001417,0.5024298933122546,0.42013132133642905,0.28236660867516383,1.7673875569792856,16.200741667620328,1356.6682257321927,0.5002429893312255,0.18014055309761634,0.011901283271657931
1.7162683152929084,0.47776421488004905,0.41345409436787156,0.27800703824617334,1.7694978786355644,16.416087582892068,1094.0717725743757,0.4977764214880049,0.18554581241740475,0.01161878650642539
1.7088386420583197,0.47890327190273846,0.410670852636432,0.2911164744725816,1.7817548155831084,18.063066780832017,1383.7390524621933,0.4978903271902738,0.2545207182618747,0.009730001503576217
1.7183920385618514,0.4922488197501026,0.41531337028776644,0.27290849360922986,1.7903049012928562,16.295891325060033,1025.2987020538103,0.49922488197501025,0.2523204414004683,0.012069735744962739
1.7063132093197755,0.49042776465864096,0.4235668391602159,0.2631485255247788,1.7402870153135606,15.367973542829397,1307.8714504966956,0.4990427764658641,0.11709412736982916,0.01282355832086307
1.715061943490543,0.47969289222876116,0.4254322010729656,0.2886768215399345,1.7854417556967088,15.248453907930335,1162.5184350912532,0.4979692892228761,0.2463647929757875,0.013710072517115928
1.683753132938073,0.4930937178094881,0.41493069777667146,0.24033661676917742,1.7778487187853536,16.158517230014464,1262.7257138518019,0.4993093717809488,0.32572145420794696,0.012105607671858915
1.7050318584851305,0.48474184130063247,0.4257604912287555,0.28638159693648,1.8025725729314501,15.964093203749366,1538.3407405732523,0.4984741841300632,0.3421342422354501,0.012749613168075581
1.715625295859074,0.48937218519976006,0.4221136265653548,0.293871289128646,1.792762213552018,17.651468358994403,1535.174252682468,0.498937218519976,0.270626198548396,0.010315343694730326
1.7204262383612088,0.476168270222468,0.41495725969729624,0.27706447803988277,1.766676548785942,17.722879283207277,1391.6134289392032,0.4976168270222468,0.16127958638850792,0.009936776681358906
1.6920876195193524,0.4941389495766572,0.4281450960549891,0.28603954353639444,1.7952784790514718,15.599899407312986,953.9249938004064,0.49941389495766575,0.35986430521469703,0.013244026888073633
1.7037728658160571,0.4886029244771069,0.4253542558103561,0.2755207862800139,1.7832242131601028,15.695987723178431,1592.1150476169237,0.4988602924477107,0.27704661610940784,0.012907276222817466
1.6890522334742613,0.47584899387284774,0.4210951597220789,0.28291515798895583,1.7696932495307538,16.192958672833917,957.1339924701736,0.4975848993872848,0.27891675003032823,0.011943828907336886
1.699182455348241,0.4939215425456603,0.4064479684512231,0.27467955948068973,1.7750737936442946,14.723835465040779,1368.4844265623174,0.499392154254566,0.26366595631947076,0.014534192678426055
1.709739113279528,0.4932312979402249,0.405882266117206,0.28031401317532717,1.7790592637524216,16.906203384538802,1155.992016656519,0.4993231297940225,0.2418440284654415,0.011073595421596694
1.7205323133354846,0.4873231025605209,0.4252592077813437,0.2690503494093458,1.7694258339416973,16.812942856575624,1139.696534252032,0.4987323102560521,0.1706363405887168,0.011075854800509535
1.7185565318385545,0.49782056714622264,0.4125304673415633,0.27440163405528817,1.774595054971296,16.297882950606805,896.1230749243507,0.4997820567146223,0.19575105600361686,0.011855944158920065
1.7083414288667702,0.486860697149514,0.4174180029272111,0.2862752294924096,1.7925173719348118,16.68251643470944,1277.4551472788048,0.4986860697149514,0.2946880911055261,0.011545257503629088
1.695236544259721,0.5020186776915029,0.42301257621147265,0.2776164471681506,1.7612143764475818,17.004164123657244,1560.0289080294206,0.5002018677691503,0.22804913881200362,0.0107278790258835
1.7029098726083183,0.48917980913450637,0.4103819603832566,0.257608867901315,1.792434529710987,16.946810571210843,1092.1608590939795,0.49891798091345063,0.3129195090733683,0.011186923113896022
1.7430578534484737,0.4770647300780133,0.4179906135618522,0.2612573737742637,1.7785423313866442,15.381835412766419,1040.3911395069877,0.49770647300780135,0.12496214406583883,0.013369405401306524
1.6840213520348357,0.48716350772836553,0.42285103098220594,0.28354696720122186,1.800840846853107,16.426894833771367,1204.3268654264255,0.49871635077283655,0.40709984158537926,0.01201820788915623
1.6868838387264868,0.48172503816575346,0.4203679981101939,0.2673338953429514,1.7795751866418479,17.051862112540846,1070.7777280754672,0.49817250381657535,0.3213107595547595,0.010891534183908898
1.7076272544037994,0.4929862488018495,0.4170051018623476,0.28827177203867427,1.7690794817030453,14.887645228654293,1056.6856096610345,0.49929862488018495,0.2136513726000575,0.014120259195339546
1.7156019376328624,0.4822454147505821,0.4191063502232918,0.26665822162571273,1.782552037940222,16.557266086549696,1178.984926805353,0.49822454147505824,0.23420175955520683,0.011590633609115988
1.717953255604489,0.48078846935460007,0.41862225202602216,0.29241784954878147,1.7882326926660888,17.259166280676368,1225.339402645351,0.49807884693546,0.24641277467774758,0.010735157859030967
1.7093222471458673,0.4741216293447832,0.4166569566219791,0.25102981153286347,1.7893824124022761,16.87222414180081,1321.368529380177,0.4974121629344783,0.2801068732267922,0.011247646443680405
1.6822075189742143,0.46778453293053335,0.42111151981034584,0.27172809076395615,1.7764380369957151,17.818500552689837,1348.2334761589964,0.4967784532930533,0.32590996239180825,0.009939346194838416
1.7017061271233545,0.4910339122356115,0.4084573975623146,0.268955366197919,1.798781685230377,16.724209043211367,1260.6149131216177,0.4991033912235612,0.33981180803106925,0.011568198693104811
1.678513769378366,0.47656631764594504,0.4183074000639006,0.3012864694007125,1.7705388040159342,17.135056351394226,1325.4961459215103,0.4976566317645945,0.31739918253340393,0.010676768465596414
1.710924170539744,0.48833756827250424,0.4211398344906916,0.2599366392611691,1.7924488570569088,17.124590159913588,1421.3265402471036,0.4988337568272504,0.2856113878275077,0.010956029003927824
1.7118369559056181,0.4804319585433242,0.4183271400268182,0.26898511578894224,1.7825814931522455,17.050067772273813,1100.7992130600185,0.49804319585433243,0.2472110161246759,0.010930664574729625
1.7031056710727024,0.4875682446241956,0.4238329989738438,0.29210087018223013,1.7780049388099366,16.18922092997092,1011.4476258720078,0.49875682446241953,0.26073263559252613,0.012061852861690515
1.687255272095334,0.5030602897426149,0.4313183471690804,0.2886878994342366,1.7916327787135626,15.34484049998331,1209.052569067567,0.5003060289742615,0.36311766054738204,0.01363242891463271
1.692715781149114,0.5035319809422512,0.4105072263597228,0.2811206994644962,1.767868779658067,15.444788980086464,1266.1539158452747,0.5003531980942251,0.2600733063384477,0.013101954733665133
1.6806520795086506,0.4841681548170459,0.4096193204220119,0.2913596645228836,1.78486520631373,15.893998339918014,1256.8270742639138,0.4984168154817046,0.36115239235260255,0.012610854662678075
1.7042285806664625,0.4809123983958837,0.40800047957511615,0.28876914799814335,1.769585338187459,16.09501049815663,1425.5025229887638,0.49809123983958836,0.22703721396759757,0.012088168191729623
1.7525235998134392,0.48543541578116856,0.41688451588106423,0.2738162395234875,1.7699672771689305,14.978439525596677,1089.2881982341898,0.49854354157811687,0.06144519434574258,0.013963597889154212
1.703468675469825,0.47626983330202527,0.4217251447010208,0.2855827361223685,1.7836241777448842,17.629608572081146,990.1745237487426,0.4976269833302025,0.27950967912919467,0.010235789873924284
1.6986980732612227,0.48795259614095726,0.4171783465348838,0.2799500980094848,1.7665288805553125,15.089886647999727,1183.2608641036127,0.4987952596140957,0.23504914173461566,0.01370469987205617
1.7082536292113761,0.48694211121346354,0.41570794698413116,0.2846690027381442,1.7717636101198868,16.515004176467613,999.9880459254694,0.4986942111213464,0.22101582843121648,0.011509439633388
1.6877432667986823,0.4815084362452824,0.4124090102241856,0.28745746102444114,1.7771303789036879,17.70725353397402,1441.2312178750765,0.4981508436245282,0.30971504899807734,0.010072474362517111
1.6882616253559404,0.49570731989851485,0.4215625324000205,0.2705582004700003,1.7415341626138847,16.114657406096214,1487.8969340865633,0.49957073198985147,0.18271392390176322,0.011679435226645015
1.6957161232637006,0.4884674994508047,0.40731252577937765,0.25878865987137334,1.7691796652243914,15.895617200847775,1309.7508231739819,0.4988467499450805,0.25454351714701584,0.012387654581042632
1.718275317531678,0.49656227124704333,0.41481591177183247,0.25466853054865196,1.7627274340119086,16.64144670915281,1132.827925386481,0.4996562271247043,0.15473793977961803,0.011219878917274901
1.710003582288063,0.4667807420863605,0.41197960207325646,0.28724710008425,1.7733483269690873,15.402489978402917,1607.0584902551998,0.4966780742086361,0.22065203732605276,0.013255808740562697
1.702609922293059,0.48568786031250905,0.4166814926985968,0.26100400086632464,1.773765829937873,16.40678669581654,1417.8004289810917,0.4985687860312509,0.24736467196441403,0.01168814269111236
1.7162329790402402,0.4927591444331065,0.4007099477182624,0.2635549404201982,1.7777202122065665,16.178068664305155,1323.0626963999784,0.49927591444331065,0.2148335145424225,0.012074619995568856
1.7306292817486908,0.4835871592210974,0.4119413247513586,0.23878820936824513,1.7814606705028877,16.807538471442903,997.8783360734462,0.49835871592210973,0.17852440970260863,0.011234254280724179
1.7160425551629246,0.4979893318922205,0.41716349042530876,0.26871864005338614,1.7970300257124558,14.612384368580646,1354.7707470711161,0.499798933189222,0.28451486218201083,0.015124063501462226
1.6897309144409458,0.47060699538354855,0.41629856923799324,0.25269076914532546,1.7875323353333694,16.838544561877452,1533.2152483791922,0.49706069953835486,0.34008128664493453,0.011269345974613989
1.676749730165549,0.48127097060214075,0.41620179400548085,0.28030237284651827,1.7941992943911371,16.356144647907133,1091.8852747423778,0.4981270970602141,0.40766145038341284,0.01203315408232908
1.6788343994302029,0.4924828192239521,0.4230422644637982,0.2861799654155232,1.7856470200000156,17.55560589223012,1235.6930922179033,0.49924828192239523,0.37005033932476605,0.010345692862408074
1.7180353723560655,0.48770073399916986,0.40885659808760977,0.26974101242834675,1.7901359753988568,16.503650082211337,1732.9044312989536,0.49877007339991697,0.2529412697505715,0.01176554439640597
1.693633037718114,0.4777965700153319,0.4137908783501215,0.27422498800893685,1.7717952812512836,16.246157600631662,1349.6038569004368,0.4977796570015332,0.27086565221402914,0.011893940390270004
1.7172756564734075,0.47685868882773175,0.41697814953409484,0.28938256203956,1.7708000912022503,16.028156067829677,969.0193263157056,0.49768586888277316,0.1866972826857256,0.01220596010801156
1.6981782851811438,0.48882398442871505,0.4176518078349809,0.2754344201058116,1.788258306191666,16.08010882701294,1487.9927636777272,0.4988823984428715,0.31405828140271597,0.012367517530236436
1.7108207999320277,0.48820819281910094,0.41519139634411234,0.2679105785050662,1.769764627206758,14.529965132106117,1391.9526612545212,0.4988208192819101,0.2051590262322116,0.014835489370862754
1.7155161800670815,0.48319307167285197,0.42165502856070886,0.2724590025262765,1.744910622296675,15.492476531190187,1267.317502578064,0.4983193071672852,0.1017173157318183,0.012685414983640182
1.6932574479984497,0.48918480262142533,0.4233525045242583,0.26892671929606293,1.7905785358216728,16.181932805663436,1275.4337724493205,0.4989184802621425,0.3390507077430631,0.012244074443448433
1.7173416394782266,0.47052210043249265,0.4061094631228639,0.2784246772827642,1.7674496496114613,16.013413185400097,1251.6949616986828,0.4970522100432493,0.17461595722591428,0.012182215617316486
1.6951040001890318,0.4873140037151874,0.42172234195068425,0.27628164259032617,1.798699694075338,17.423190187755605,1350.3524711908535,0.49873140037151875,0.36194301800985684,0.01065766259313325
1.6944698998489607,0.4685170305831796,0.40665299289447043,0.2894046627946391,1.7621026221454212,18.803523835836273,1221.9586451221112,0.49685170305831794,0.23377740947762238,0.008781807338110993
1.7173164184484884,0.4952576404046289,0.4240214586432597,0.2761214487852673,1.7893770147375112,14.465584674780674,1363.9810807732085,0.4995257640404629,0.2526944197981842,0.015301419616103413
1.7144814134944497,0.48729002798970267,0.42201205284745813,0.2580857702727808,1.7892178266914225,15.33467417425608,1130.5167465868196,0.49872900279897026,0.26185391413245096,0.013613736104932425
1.7119001449969158,0.48763913934028413,0.41284309704406896,0.28295883776072955,1.780004852611273,16.126093299177512,1015.2212711413762,0.4987639139340284,0.2378151688792185,0.012183835768054032
1.6884583700939653,0.48585970252217364,0.41770067515474757,0.2769255689891082,1.7567996370937256,15.815600527616672,1276.4977533865724,0.49858597025221735,0.23545329735227583,0.012338804754867061
1.6992389489980775,0.47802256915432845,0.41612814652637736,0.2920914504402626,1.7694451633536323,18.24416823127769,1383.312114308496,0.49780225691543284,0.24352318032347187,0.009406457107936736
1.7153355044611283,0.47720698652155535,0.41272133296775493,0.29201427410605574,1.7559897040591388,15.84446732107522,1408.7508263221694,0.4977206986521555,0.1411239478967885,0.012282552922823466
1.739255880351776,0.4953276423382307,0.4121782721178223,0.2900197061808452,1.7757399858832263,16.419047645501493,1661.702297278181,0.4995327642338231,0.12824148012632985,0.011696685752298451
